_id,couponUsed,customer.age,customer.email,customer.gender,customer.satisfaction,items,purchaseMethod,saleDate,storeLocation
5bd761dcae323e45a93cd005,false,49,me@lih.st,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""22.16""},""quantity"":3},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1588.12""},""quantity"":1}]",Phone,2016-05-16T01:49:20.963Z,Seattle
5bd761dcae323e45a93cd006,false,60,du@il.ug,M,5,"[{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""26.15""},""quantity"":6}]",In store,2017-02-06T11:18:38.404Z,Denver
5bd761dcae323e45a93cd007,false,60,kege@nibomjo.gq,M,1,"[{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""15.74""},""quantity"":2},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""40.38""},""quantity"":3},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""46.9""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""440.97""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.91""},""quantity"":3}]",In store,2016-07-10T09:35:56.729Z,Seattle
5bd761dcae323e45a93cd008,false,54,civma@rozfon.tr,F,5,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""41.78""},""quantity"":3},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""38.93""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""70.71""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""23.63""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.77""},""quantity"":1},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""17.4""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""9.99""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""13.32""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""10.02""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""52.35""},""quantity"":2}]",In store,2017-09-14T10:52:42.206Z,Denver
5bd761dcae323e45a93cd009,false,33,ugmu@bekuba.tg,F,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""11.88""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.18""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""117.64""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""36.28""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""36.69""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""40.89""},""quantity"":5}]",In store,2015-11-08T06:59:18.442Z,San Diego
5bd761dcae323e45a93cd00a,false,66,henbaw@dasekoh.bf,M,4,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""59.55""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""34.83""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.31""},""quantity"":3},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""18.22""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""31.88""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""17.34""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""36.18""},""quantity"":3}]",Online,2015-03-30T06:59:05.365Z,Denver
5bd761dcae323e45a93cd00b,true,26,kupeen@gareha.ne,F,5,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""72.32""},""quantity"":4},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""796.74""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""14.38""},""quantity"":4},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""158.88""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""6.96""},""quantity"":2}]",In store,2016-05-16T03:43:15.808Z,Seattle
5bd761dcae323e45a93cd00c,false,57,cuwoik@luvgu.tc,F,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""19.04""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""69.63""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.54""},""quantity"":10},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""19.72""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""22.3""},""quantity"":8},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.1""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.75""},""quantity"":9},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""37.43""},""quantity"":1}]",In store,2016-10-19T19:12:39.499Z,New York
5bd761dcae323e45a93cd00d,false,64,mucloji@popitdib.fi,F,4,"[{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""66.04""},""quantity"":1},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""35.46""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""21.2""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.12""},""quantity"":2}]",Online,2013-10-19T18:39:56.083Z,Austin
5bd761dcae323e45a93cd00e,false,59,veb@molog.eu,F,3,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""39.91""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""27.87""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.54""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""5.43""},""quantity"":9},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""16.15""},""quantity"":9},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""40.01""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""13.37""},""quantity"":6},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1597.31""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.99""},""quantity"":4}]",Online,2013-09-30T15:18:53.756Z,Denver
5bd761dcae323e45a93cd00f,false,70,nupettum@dovloc.id,M,4,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""10.48""},""quantity"":1},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""137.1""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""17.4""},""quantity"":2},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.89""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""23.17""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""13.41""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""39.32""},""quantity"":5}]",In store,2016-04-27T08:09:58.703Z,London
5bd761dcae323e45a93cd010,false,70,itene@jini.ir,F,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""12.52""},""quantity"":6},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""15.48""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""29.27""},""quantity"":4}]",Phone,2016-09-13T16:54:42.141Z,San Diego
5bd761dcae323e45a93cd011,true,52,nupzig@apubu.hu,F,3,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""10.86""},""quantity"":1}]",In store,2016-10-22T18:50:44.216Z,Seattle
5bd761dcae323e45a93cd012,false,74,wapunu@ba.bm,F,1,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""15.57""},""quantity"":2}]",Online,2016-02-24T10:22:53.004Z,London
5bd761dcae323e45a93cd013,false,31,do@neokliw.sz,M,5,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""15.9""},""quantity"":6},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""21.44""},""quantity"":7},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""13.83""},""quantity"":10},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""135.83""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""48.87""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1577.42""},""quantity"":1},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""26.7""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""23.32""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""71.34""},""quantity"":3}]",Online,2014-06-19T05:36:16.228Z,New York
5bd761dcae323e45a93cd014,false,52,citga@fo.pg,F,5,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""881.57""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""12.34""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""15.07""},""quantity"":5}]",In store,2015-06-04T14:24:26.136Z,New York
5bd761dcae323e45a93cd015,false,52,apokas@miz.tg,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""30.95""},""quantity"":2}]",Online,2017-09-01T20:38:29.109Z,Seattle
5bd761dcae323e45a93cd016,false,29,ti@zawpa.it,F,5,"[{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""10.8""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""8.84""},""quantity"":10},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""28.98""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""16.68""},""quantity"":4},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""16.31""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.61""},""quantity"":1}]",Online,2014-09-08T22:38:56.461Z,Seattle
5bd761dcae323e45a93cd017,true,49,ce@jinsuod.sy,M,5,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.02""},""quantity"":2},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""18.69""},""quantity"":5}]",Online,2015-01-11T10:46:32.673Z,Seattle
5bd761dcae323e45a93cd018,false,71,ep@jedofi.gd,M,5,"[{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1531.69""},""quantity"":5},{""name"":""printer paper"",""tags"":[""office"",""stationary""],""price"":{""$numberDecimal"":""37""},""quantity"":10},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""25.02""},""quantity"":10},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""17.1""},""quantity"":7},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""6.1""},""quantity"":2},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""5.65""},""quantity"":4},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""10.6""},""quantity"":5}]",Online,2017-09-28T08:35:45.703Z,London
5bd761dcae323e45a93cd019,false,37,vo@fow.gq,F,1,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""31.54""},""quantity"":2},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""40.69""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""5.62""},""quantity"":5},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""17.68""},""quantity"":10},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""21.1""},""quantity"":2}]",In store,2016-09-18T06:34:37.325Z,Denver
5bd761dcae323e45a93cd01a,true,50,nahnima@kec.pl,F,3,"[{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""11.99""},""quantity"":8},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""48.25""},""quantity"":5},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""7.01""},""quantity"":5},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""609.18""},""quantity"":4},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""27.68""},""quantity"":1},{""name"":""envelopes"",""tags"":[""stationary"",""office"",""general""],""price"":{""$numberDecimal"":""9.52""},""quantity"":10}]",Online,2014-08-19T01:07:54.005Z,Austin
5bd761dcae323e45a93cd01b,false,48,atrufsu@jiklean.uy,F,4,"[{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""6.83""},""quantity"":2},{""name"":""laptop"",""tags"":[""electronics"",""school"",""office""],""price"":{""$numberDecimal"":""1586.7""},""quantity"":5},{""name"":""backpack"",""tags"":[""school"",""travel"",""kids""],""price"":{""$numberDecimal"":""125.22""},""quantity"":3},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""28.62""},""quantity"":1},{""name"":""pens"",""tags"":[""writing"",""office"",""school"",""stationary""],""price"":{""$numberDecimal"":""20.31""},""quantity"":5},{""name"":""notepad"",""tags"":[""office"",""writing"",""school""],""price"":{""$numberDecimal"":""11.3""},""quantity"":3},{""name"":""binder"",""tags"":[""school"",""general"",""organization""],""price"":{""$numberDecimal"":""18.94""},""quantity"":4}]",Online,2017-03-24T07:35:43.837Z,Denver
